id,name,model_id:id,group_id:id,perm_read,perm_write,perm_create,perm_unlink
access_crm_lead_manager,crm.lead.manager,model_crm_lead,sale.group_sale_manager,1,1,1,1
access_crm_lead,crm.lead,model_crm_lead,sale.group_sale_salesman,1,1,1,0
access_crm_stage,crm.stage,model_crm_stage,base.group_user,1,0,0,0
access_crm_stage_manager,crm.stage,model_crm_stage,sale.group_sale_manager,1,1,1,1
access_res_partner_manager,res.partner.crm.manager,base.model_res_partner,sale.group_sale_manager,1,0,0,0
access_res_partner_tag_manager,res.partner.tag.crm.manager,base.model_res_partner_tag,sale.group_sale_manager,1,0,0,0
access_res_partner,res.partner.crm.user,base.model_res_partner,sale.group_sale_salesman,1,1,1,0
access_res_partner_tag,res.partner.tag.crm.user,base.model_res_partner_tag,sale.group_sale_salesman,1,1,1,0
access_crm_lost_reason_manager,crm.lost.reason.manager,model_crm_lost_reason,sale.group_sale_manager,1,1,1,1
access_crm_lost_reason_salesman,crm.lost.reason.salesman,model_crm_lost_reason,sale.group_sale_salesman,1,0,0,0
access_crm_lost_reason_user,crm.lost.reason.user,model_crm_lost_reason,base.group_user,1,0,0,0
access_crm_activity_report_user,crm.activity.report.user,model_crm_activity_report,base.group_user,0,0,0,0
access_crm_activity_report_salesman,crm.activity.report.salesman,model_crm_activity_report,sale.group_sale_salesman,1,0,0,0
access_calendar_event_manager,calendar.event.manager,calendar.model_calendar_event,sale.group_sale_manager,1,1,1,1
access_calendar_event,calendar.event,calendar.model_calendar_event,sale.group_sale_salesman,1,1,1,0
access_calendar_event_type_sale_manager,calendar.event.type.manager,calendar.model_calendar_event_type,sale.group_sale_manager,1,1,1,0
access_calendar_event_type_sale_user,calendar.event.type.user,calendar.model_calendar_event_type,base.group_user,1,0,0,0
access_calendar_event_type_sale_salesman,calendar.event.type.salesman,calendar.model_calendar_event_type,sale.group_sale_salesman,1,0,0,0
access_mail_activity_type_sale_manager,mail.activity.type.sale.manager,mail.model_mail_activity_type,sale.group_sale_manager,1,1,1,1
access_crm_lead_scoring_frequency,access_crm_lead_scoring_frequency,model_crm_lead_scoring_frequency,sale.group_sale_salesman,1,0,0,0
access_crm_lead_scoring_frequency_system,access_crm_lead_scoring_frequency_system,model_crm_lead_scoring_frequency,base.group_system,1,0,0,0
access_crm_lead_scoring_frequency_field,access_crm_lead_scoring_frequency_field,model_crm_lead_scoring_frequency_field,sale.group_sale_salesman,1,0,0,0
access_crm_lead_scoring_frequency_field_system,access_crm_lead_scoring_frequency_field_system,model_crm_lead_scoring_frequency_field,base.group_system,1,0,0,0
access_crm_lead_lost,access.crm.lead.lost,model_crm_lead_lost,sale.group_sale_salesman,1,1,1,0
access_crm_lead2opportunity_partner,access.crm.lead2opportunity.partner,model_crm_lead2opportunity_partner,sale.group_sale_salesman,1,1,1,0
access_crm_lead2opportunity_partner_mass,access.crm.lead2opportunity.partner.mass,model_crm_lead2opportunity_partner_mass,sale.group_sale_salesman,1,1,1,0
access_crm_merge_opportunity,access.crm.merge.opportunity,model_crm_merge_opportunity,sale.group_sale_salesman,1,1,1,0
crm_recurring_plan_access_manager,crm.recurring.plan.access.manager,model_crm_recurring_plan,sale.group_sale_manager,1,1,1,1
crm_recurring_plan_access_salesman,crm.recurring.plan.access.salesman,model_crm_recurring_plan,sale.group_sale_salesman,1,0,0,0
crm_lead_pls_update_access_system,crm.lead.pls.update.access.system,model_crm_lead_pls_update,base.group_erp_manager,1,1,1,1
access_mail_activity_plan_sale_manager,mail.activity.plan.sale.manager,mail.model_mail_activity_plan,sale.group_sale_manager,1,1,1,1
access_mail_activity_plan_template_sale_manager,mail.activity.plan.template.sale.manager,mail.model_mail_activity_plan_template,sale.group_sale_manager,1,1,1,1
